192.25	0.00235
192.25	0.00425
192.25	0.00595
192.25	0.00615
192.25	0.02765
192.75	0.00055
192.75	0.00075
192.75	0.00135
192.75	0.00175
192.75	0.00235
192.75	0.00245
192.75	0.00255
192.75	0.00265
192.75	0.00285
192.75	0.00305
192.75	0.00315
192.75	0.00345
192.75	0.00365
192.75	0.00445
192.75	0.00495
192.75	0.00525
192.75	0.00735
193.25	0.00065
193.25	0.00075
193.25	0.00085
193.25	0.00105
193.25	0.00115
193.25	0.00135
193.25	0.00145
193.25	0.00155
193.25	0.00165
193.25	0.00175
193.25	0.00185
193.25	0.00195
193.25	0.00205
193.25	0.00215
193.25	0.00225
193.25	0.00235
193.25	0.00245
193.25	0.00255
193.25	0.00265
193.25	0.00275
193.25	0.00285
193.25	0.00295
193.25	0.00305
193.25	0.00315
193.25	0.00335
193.25	0.00345
193.25	0.00355
193.25	0.00365
193.25	0.00375
193.25	0.00385
193.25	0.00405
193.25	0.00415
193.25	0.00425
193.25	0.00435
193.25	0.00455
193.25	0.00465
193.25	0.00475
193.25	0.00495
193.25	0.00505
193.25	0.00515
193.25	0.00535
193.25	0.00565
193.25	0.00595
193.25	0.00605
193.25	0.00625
193.25	0.00715
193.25	0.00755
193.25	0.00765
193.25	0.00905
193.25	0.01365
193.75	0.00025
193.75	0.00045
193.75	0.00055
193.75	0.00065
193.75	0.00075
193.75	0.00085
193.75	0.00095
193.75	0.00105
193.75	0.00115
193.75	0.00125
193.75	0.00135
193.75	0.00145
193.75	0.00165
193.75	0.00175
193.75	0.00185
193.75	0.00195
193.75	0.00205
193.75	0.00215
193.75	0.00225
193.75	0.00235
193.75	0.00245
193.75	0.00255
193.75	0.00265
193.75	0.00275
193.75	0.00285
193.75	0.00295
193.75	0.00305
193.75	0.00315
193.75	0.00325
193.75	0.00335
193.75	0.00345
193.75	0.00355
193.75	0.00365
193.75	0.00375
193.75	0.00385
193.75	0.00395
193.75	0.00405
193.75	0.00415
193.75	0.00425
193.75	0.00435
193.75	0.00445
193.75	0.00455
193.75	0.00465
193.75	0.00475
193.75	0.00485
193.75	0.00495
193.75	0.00505
193.75	0.00515
193.75	0.00525
193.75	0.00535
193.75	0.00545
193.75	0.00555
193.75	0.00565
193.75	0.00585
193.75	0.00595
193.75	0.00605
193.75	0.00625
193.75	0.00635
193.75	0.00645
193.75	0.00675
193.75	0.00725
193.75	0.00745
193.75	0.00765
193.75	0.00805
193.75	0.00825
193.75	0.00845
193.75	0.00885
193.75	0.01145
193.75	0.02205
194.25	5e-05
194.25	0.00025
194.25	0.00045
194.25	0.00065
194.25	0.00075
194.25	0.00085
194.25	0.00095
194.25	0.00105
194.25	0.00115
194.25	0.00125
194.25	0.00135
194.25	0.00145
194.25	0.00155
194.25	0.00165
194.25	0.00175
194.25	0.00185
194.25	0.00195
194.25	0.00205
194.25	0.00215
194.25	0.00225
194.25	0.00235
194.25	0.00245
194.25	0.00255
194.25	0.00265
194.25	0.00275
194.25	0.00285
194.25	0.00295
194.25	0.00305
194.25	0.00315
194.25	0.00325
194.25	0.00335
194.25	0.00345
194.25	0.00355
194.25	0.00365
194.25	0.00375
194.25	0.00385
194.25	0.00395
194.25	0.00405
194.25	0.00415
194.25	0.00425
194.25	0.00435
194.25	0.00445
194.25	0.00455
194.25	0.00465
194.25	0.00475
194.25	0.00485
194.25	0.00495
194.25	0.00505
194.25	0.00515
194.25	0.00525
194.25	0.00535
194.25	0.00545
194.25	0.00555
194.25	0.00565
194.25	0.00575
194.25	0.00585
194.25	0.00595
194.25	0.00605
194.25	0.00615
194.25	0.00625
194.25	0.00635
194.25	0.00645
194.25	0.00655
194.25	0.00665
194.25	0.00675
194.25	0.00685
194.25	0.00695
194.25	0.00705
194.25	0.00715
194.25	0.00725
194.25	0.00735
194.25	0.00745
194.25	0.00755
194.25	0.00785
194.25	0.00795
194.25	0.00805
194.25	0.00815
194.25	0.00845
194.25	0.00865
194.25	0.00995
194.25	0.01005
194.25	0.01045
194.25	0.01195
194.25	0.01235
194.75	0.00025
194.75	0.00035
194.75	0.00045
194.75	0.00055
194.75	0.00065
194.75	0.00075
194.75	0.00085
194.75	0.00095
194.75	0.00105
194.75	0.00115
194.75	0.00125
194.75	0.00135
194.75	0.00145
194.75	0.00155
194.75	0.00165
194.75	0.00175
194.75	0.00185
194.75	0.00195
194.75	0.00205
194.75	0.00215
194.75	0.00225
194.75	0.00235
194.75	0.00245
194.75	0.00255
194.75	0.00265
194.75	0.00275
194.75	0.00285
194.75	0.00295
194.75	0.00305
194.75	0.00315
194.75	0.00325
194.75	0.00335
194.75	0.00345
194.75	0.00355
194.75	0.00365
194.75	0.00375
194.75	0.00385
194.75	0.00395
194.75	0.00405
194.75	0.00415
194.75	0.00425
194.75	0.00435
194.75	0.00445
194.75	0.00455
194.75	0.00465
194.75	0.00475
194.75	0.00485
194.75	0.00495
194.75	0.00505
194.75	0.00515
194.75	0.00525
194.75	0.00535
194.75	0.00545
194.75	0.00555
194.75	0.00565
194.75	0.00575
194.75	0.00585
194.75	0.00595
194.75	0.00605
194.75	0.00615
194.75	0.00625
194.75	0.00635
194.75	0.00645
194.75	0.00655
194.75	0.00665
194.75	0.00675
194.75	0.00685
194.75	0.00695
194.75	0.00705
194.75	0.00715
194.75	0.00725
194.75	0.00735
194.75	0.00745
194.75	0.00755
194.75	0.00765
194.75	0.00775
194.75	0.00795
194.75	0.00805
194.75	0.00815
194.75	0.00845
194.75	0.00865
194.75	0.00875
194.75	0.00885
194.75	0.00915
194.75	0.00955
194.75	0.00965
194.75	0.00975
194.75	0.00995
194.75	0.01015
194.75	0.01045
194.75	0.01055
194.75	0.01065
194.75	0.01075
194.75	0.01095
194.75	0.01105
194.75	0.01155
194.75	0.01295
194.75	0.01385
194.75	0.01395
194.75	0.01465
194.75	0.01555
195.25	0.00015
195.25	0.00025
195.25	0.00045
195.25	0.00055
195.25	0.00065
195.25	0.00075
195.25	0.00085
195.25	0.00095
195.25	0.00105
195.25	0.00115
195.25	0.00125
195.25	0.00135
195.25	0.00145
195.25	0.00155
195.25	0.00165
195.25	0.00175
195.25	0.00185
195.25	0.00195
195.25	0.00205
195.25	0.00215
195.25	0.00225
195.25	0.00235
195.25	0.00245
195.25	0.00255
195.25	0.00265
195.25	0.00275
195.25	0.00285
195.25	0.00295
195.25	0.00305
195.25	0.00315
195.25	0.00325
195.25	0.00335
195.25	0.00345
195.25	0.00355
195.25	0.00365
195.25	0.00375
195.25	0.00385
195.25	0.00395
195.25	0.00405
195.25	0.00415
195.25	0.00425
195.25	0.00435
195.25	0.00445
195.25	0.00455
195.25	0.00465
195.25	0.00475
195.25	0.00485
195.25	0.00495
195.25	0.00505
195.25	0.00515
195.25	0.00525
195.25	0.00535
195.25	0.00545
195.25	0.00555
195.25	0.00565
195.25	0.00575
195.25	0.00585
195.25	0.00595
195.25	0.00605
195.25	0.00615
195.25	0.00625
195.25	0.00635
195.25	0.00645
195.25	0.00655
195.25	0.00665
195.25	0.00675
195.25	0.00685
195.25	0.00695
195.25	0.00705
195.25	0.00715
195.25	0.00725
195.25	0.00735
195.25	0.00745
195.25	0.00755
195.25	0.00765
195.25	0.00775
195.25	0.00785
195.25	0.00795
195.25	0.00805
195.25	0.00815
195.25	0.00825
195.25	0.00835
195.25	0.00845
195.25	0.00855
195.25	0.00865
195.25	0.00875
195.25	0.00895
195.25	0.00915
195.25	0.00925
195.25	0.00945
195.25	0.00965
195.25	0.00985
195.25	0.00995
195.25	0.01015
195.25	0.01045
195.25	0.01055
195.25	0.01085
195.25	0.01115
195.25	0.01165
195.25	0.01375
195.25	0.01435
195.25	0.01465
195.25	0.01665
195.25	0.01805
195.25	0.02575
195.75	0.00015
195.75	0.00025
195.75	0.00035
195.75	0.00045
195.75	0.00055
195.75	0.00065
195.75	0.00075
195.75	0.00085
195.75	0.00095
195.75	0.00105
195.75	0.00115
195.75	0.00125
195.75	0.00135
195.75	0.00145
195.75	0.00155
195.75	0.00165
195.75	0.00175
195.75	0.00185
195.75	0.00195
195.75	0.00205
195.75	0.00215
195.75	0.00225
195.75	0.00235
195.75	0.00245
195.75	0.00255
195.75	0.00265
195.75	0.00275
195.75	0.00285
195.75	0.00295
195.75	0.00305
195.75	0.00315
195.75	0.00325
195.75	0.00335
195.75	0.00345
195.75	0.00355
195.75	0.00365
195.75	0.00375
195.75	0.00385
195.75	0.00395
195.75	0.00405
195.75	0.00415
195.75	0.00425
195.75	0.00435
195.75	0.00445
195.75	0.00455
195.75	0.00465
195.75	0.00475
195.75	0.00485
195.75	0.00495
195.75	0.00505
195.75	0.00515
195.75	0.00525
195.75	0.00535
195.75	0.00545
195.75	0.00555
195.75	0.00565
195.75	0.00575
195.75	0.00585
195.75	0.00595
195.75	0.00605
195.75	0.00615
195.75	0.00625
195.75	0.00635
195.75	0.00645
195.75	0.00655
195.75	0.00665
195.75	0.00675
195.75	0.00685
195.75	0.00695
195.75	0.00705
195.75	0.00715
195.75	0.00725
195.75	0.00735
195.75	0.00745
195.75	0.00755
195.75	0.00765
195.75	0.00775
195.75	0.00785
195.75	0.00795
195.75	0.00805
195.75	0.00815
195.75	0.00835
195.75	0.00845
195.75	0.00855
195.75	0.00865
195.75	0.00875
195.75	0.00885
195.75	0.00895
195.75	0.00915
195.75	0.00925
195.75	0.00935
195.75	0.00945
195.75	0.00955
195.75	0.00965
195.75	0.00975
195.75	0.00985
195.75	0.01005
195.75	0.01015
195.75	0.01025
195.75	0.01045
195.75	0.01075
195.75	0.01095
195.75	0.01115
195.75	0.01125
195.75	0.01135
195.75	0.01145
195.75	0.01175
195.75	0.01245
195.75	0.01255
195.75	0.01265
195.75	0.01365
195.75	0.01415
195.75	0.01445
195.75	0.01505
195.75	0.01615
195.75	0.01665
195.75	0.02025
196.25	0.00015
196.25	0.00025
196.25	0.00035
196.25	0.00045
196.25	0.00055
196.25	0.00065
196.25	0.00075
196.25	0.00085
196.25	0.00095
196.25	0.00105
196.25	0.00115
196.25	0.00125
196.25	0.00135
196.25	0.00145
196.25	0.00155
196.25	0.00165
196.25	0.00175
196.25	0.00185
196.25	0.00195
196.25	0.00205
196.25	0.00215
196.25	0.00225
196.25	0.00235
196.25	0.00245
196.25	0.00255
196.25	0.00265
196.25	0.00275
196.25	0.00285
196.25	0.00295
196.25	0.00305
196.25	0.00315
196.25	0.00325
196.25	0.00335
196.25	0.00345
196.25	0.00355
196.25	0.00365
196.25	0.00375
196.25	0.00385
196.25	0.00395
196.25	0.00405
196.25	0.00415
196.25	0.00425
196.25	0.00435
196.25	0.00445
196.25	0.00455
196.25	0.00465
196.25	0.00475
196.25	0.00485
196.25	0.00495
196.25	0.00505
196.25	0.00515
196.25	0.00525
196.25	0.00535
196.25	0.00545
196.25	0.00555
196.25	0.00565
196.25	0.00575
196.25	0.00585
196.25	0.00595
196.25	0.00605
196.25	0.00615
196.25	0.00625
196.25	0.00635
196.25	0.00645
196.25	0.00655
196.25	0.00665
196.25	0.00675
196.25	0.00685
196.25	0.00695
196.25	0.00705
196.25	0.00715
196.25	0.00725
196.25	0.00735
196.25	0.00745
196.25	0.00755
196.25	0.00765
196.25	0.00775
196.25	0.00785
196.25	0.00795
196.25	0.00805
196.25	0.00815
196.25	0.00825
196.25	0.00835
196.25	0.00845
196.25	0.00855
196.25	0.00865
196.25	0.00875
196.25	0.00885
196.25	0.00895
196.25	0.00905
196.25	0.00915
196.25	0.00925
196.25	0.00935
196.25	0.00945
196.25	0.00955
196.25	0.00965
196.25	0.00985
196.25	0.01025
196.25	0.01035
196.25	0.01045
196.25	0.01075
196.25	0.01105
196.25	0.01115
196.25	0.01125
196.25	0.01145
196.25	0.01165
196.25	0.01265
196.25	0.01295
196.25	0.01325
196.25	0.01425
196.25	0.01465
196.25	0.01525
196.25	0.01575
196.25	0.01585
196.25	0.01975
196.25	0.02755
196.75	5e-05
196.75	0.00015
196.75	0.00025
196.75	0.00035
196.75	0.00045
196.75	0.00055
196.75	0.00065
196.75	0.00075
196.75	0.00085
196.75	0.00095
196.75	0.00105
196.75	0.00115
196.75	0.00125
196.75	0.00135
196.75	0.00145
196.75	0.00155
196.75	0.00165
196.75	0.00175
196.75	0.00185
196.75	0.00195
196.75	0.00205
196.75	0.00215
196.75	0.00225
196.75	0.00235
196.75	0.00245
196.75	0.00255
196.75	0.00265
196.75	0.00275
196.75	0.00285
196.75	0.00295
196.75	0.00305
196.75	0.00315
196.75	0.00325
196.75	0.00335
196.75	0.00345
196.75	0.00355
196.75	0.00365
196.75	0.00375
196.75	0.00385
196.75	0.00395
196.75	0.00405
196.75	0.00415
196.75	0.00425
196.75	0.00435
196.75	0.00445
196.75	0.00455
196.75	0.00465
196.75	0.00475
196.75	0.00485
196.75	0.00495
196.75	0.00505
196.75	0.00515
196.75	0.00525
196.75	0.00535
196.75	0.00545
196.75	0.00555
196.75	0.00565
196.75	0.00575
196.75	0.00585
196.75	0.00595
196.75	0.00605
196.75	0.00615
196.75	0.00625
196.75	0.00635
196.75	0.00645
196.75	0.00655
196.75	0.00665
196.75	0.00675
196.75	0.00685
196.75	0.00695
196.75	0.00705
196.75	0.00715
196.75	0.00725
196.75	0.00735
196.75	0.00745
196.75	0.00755
196.75	0.00765
196.75	0.00775
196.75	0.00785
196.75	0.00795
196.75	0.00805
196.75	0.00815
196.75	0.00825
196.75	0.00835
196.75	0.00845
196.75	0.00855
196.75	0.00865
196.75	0.00875
196.75	0.00885
196.75	0.00895
196.75	0.00905
196.75	0.00915
196.75	0.00925
196.75	0.00935
196.75	0.00945
196.75	0.00955
196.75	0.00965
196.75	0.00975
196.75	0.00985
196.75	0.01005
196.75	0.01015
196.75	0.01035
196.75	0.01065
196.75	0.01075
196.75	0.01095
196.75	0.01105
196.75	0.01115
196.75	0.01125
196.75	0.01135
196.75	0.01145
196.75	0.01155
196.75	0.01175
196.75	0.01185
196.75	0.01195
196.75	0.01205
196.75	0.01245
196.75	0.01255
196.75	0.01295
196.75	0.01445
196.75	0.01465
196.75	0.01525
196.75	0.01535
196.75	0.01545
196.75	0.01635
196.75	0.01925
197.25	5e-05
197.25	0.00015
197.25	0.00025
197.25	0.00035
197.25	0.00045
197.25	0.00055
197.25	0.00065
197.25	0.00075
197.25	0.00085
197.25	0.00095
197.25	0.00105
197.25	0.00115
197.25	0.00125
197.25	0.00135
197.25	0.00145
197.25	0.00155
197.25	0.00165
197.25	0.00175
197.25	0.00185
197.25	0.00195
197.25	0.00205
197.25	0.00215
197.25	0.00225
197.25	0.00235
197.25	0.00245
197.25	0.00255
197.25	0.00265
197.25	0.00275
197.25	0.00285
197.25	0.00295
197.25	0.00305
197.25	0.00315
197.25	0.00325
197.25	0.00335
197.25	0.00345
197.25	0.00355
197.25	0.00365
197.25	0.00375
197.25	0.00385
197.25	0.00395
197.25	0.00405
197.25	0.00415
197.25	0.00425
197.25	0.00435
197.25	0.00445
197.25	0.00455
197.25	0.00465
197.25	0.00475
197.25	0.00485
197.25	0.00495
197.25	0.00505
197.25	0.00515
197.25	0.00525
197.25	0.00535
197.25	0.00545
197.25	0.00555
197.25	0.00565
197.25	0.00575
197.25	0.00585
197.25	0.00595
197.25	0.00605
197.25	0.00615
197.25	0.00625
197.25	0.00635
197.25	0.00645
197.25	0.00655
197.25	0.00665
197.25	0.00675
197.25	0.00685
197.25	0.00695
197.25	0.00705
197.25	0.00715
197.25	0.00725
197.25	0.00735
197.25	0.00745
197.25	0.00755
197.25	0.00765
197.25	0.00775
197.25	0.00785
197.25	0.00795
197.25	0.00805
197.25	0.00815
197.25	0.00825
197.25	0.00835
197.25	0.00845
197.25	0.00855
197.25	0.00865
197.25	0.00875
197.25	0.00885
197.25	0.00895
197.25	0.00905
197.25	0.00915
197.25	0.00925
197.25	0.00935
197.25	0.00945
197.25	0.00955
197.25	0.00975
197.25	0.00985
197.25	0.00995
197.25	0.01035
197.25	0.01045
197.25	0.01055
197.25	0.01075
197.25	0.01085
197.25	0.01095
197.25	0.01105
197.25	0.01115
197.25	0.01125
197.25	0.01135
197.25	0.01155
197.25	0.01165
197.25	0.01175
197.25	0.01185
197.25	0.01205
197.25	0.01225
197.25	0.01245
197.25	0.01295
197.25	0.01345
197.25	0.01355
197.25	0.01455
197.25	0.01725
197.25	0.01755
197.25	0.01865
197.25	0.02355
197.75	5e-05
197.75	0.00015
197.75	0.00025
197.75	0.00035
197.75	0.00045
197.75	0.00055
197.75	0.00065
197.75	0.00075
197.75	0.00085
197.75	0.00095
197.75	0.00105
197.75	0.00115
197.75	0.00125
197.75	0.00135
197.75	0.00145
197.75	0.00155
197.75	0.00165
197.75	0.00175
197.75	0.00185
197.75	0.00195
197.75	0.00205
197.75	0.00215
197.75	0.00225
197.75	0.00235
197.75	0.00245
197.75	0.00255
197.75	0.00265
197.75	0.00275
197.75	0.00285
197.75	0.00295
197.75	0.00305
197.75	0.00315
197.75	0.00325
197.75	0.00335
197.75	0.00345
197.75	0.00355
197.75	0.00365
197.75	0.00375
197.75	0.00385
197.75	0.00395
197.75	0.00405
197.75	0.00415
197.75	0.00425
197.75	0.00435
197.75	0.00445
197.75	0.00455
197.75	0.00465
197.75	0.00475
197.75	0.00485
197.75	0.00495
197.75	0.00505
197.75	0.00515
197.75	0.00525
197.75	0.00535
197.75	0.00545
197.75	0.00555
197.75	0.00565
197.75	0.00575
197.75	0.00585
197.75	0.00595
197.75	0.00605
197.75	0.00615
197.75	0.00625
197.75	0.00635
197.75	0.00645
197.75	0.00655
197.75	0.00665
