1.15	15.25
1.25	12.75
1.35	1.75
1.35	4.75
1.35	8.75
1.45	6.75
1.45	8.25
1.45	8.75
1.45	10.75
1.45	11.25
1.45	13.75
1.55	1.25
1.55	1.75
1.55	3.25
1.55	5.25
1.55	8.25
1.55	10.75
1.55	11.25
1.55	11.75
1.55	12.75
1.55	13.75
1.55	14.25
1.55	24.25
1.65	3.25
1.65	3.75
1.65	4.25
1.65	4.75
1.65	5.25
1.65	5.75
1.65	6.25
1.65	6.75
1.65	7.75
1.65	9.75
1.65	11.25
1.65	11.75
1.65	13.25
1.65	14.25
1.75	1.75
1.75	3.75
1.75	4.25
1.75	4.75
1.75	5.75
1.75	6.25
1.75	6.75
1.75	7.75
1.75	8.25
1.75	8.75
1.75	10.25
1.75	10.75
1.75	11.25
1.75	11.75
1.75	14.75
1.75	15.75
1.75	17.25
1.75	19.25
1.85	3.25
1.85	3.75
1.85	5.75
1.85	6.25
1.85	6.75
1.85	7.25
1.85	7.75
1.85	9.75
1.85	10.25
1.85	10.75
1.85	11.25
1.85	12.25
1.85	12.75
1.85	13.25
1.85	13.75
1.85	14.25
1.85	15.25
1.85	15.75
1.85	16.25
1.85	16.75
1.85	17.75
1.85	19.75
1.85	23.75
1.95	1.75
1.95	3.75
1.95	6.75
1.95	7.25
1.95	7.75
1.95	9.75
1.95	10.75
1.95	11.75
1.95	12.25
1.95	12.75
1.95	13.25
1.95	13.75
1.95	14.25
1.95	15.25
1.95	16.25
1.95	16.75
1.95	17.75
1.95	19.75
2.05	2.25
2.05	3.25
2.05	3.75
2.05	4.75
2.05	5.25
2.05	5.75
2.05	6.25
2.05	6.75
2.05	7.25
2.05	8.25
2.05	8.75
2.05	9.25
2.05	9.75
2.05	10.75
2.05	11.25
2.05	11.75
2.05	12.25
2.05	13.25
2.05	13.75
2.05	14.25
2.05	14.75
2.05	15.25
2.05	16.25
2.05	16.75
2.05	17.25
2.05	17.75
2.05	18.25
2.05	19.25
2.05	20.25
2.15	1.75
2.15	2.25
2.15	2.75
2.15	3.25
2.15	3.75
2.15	5.25
2.15	5.75
2.15	6.25
2.15	6.75
2.15	7.75
2.15	8.25
2.15	8.75
2.15	9.75
2.15	10.25
2.15	10.75
2.15	11.25
2.15	12.25
2.15	13.25
2.15	13.75
2.15	14.25
2.15	14.75
2.15	15.25
2.15	15.75
2.15	16.25
2.15	16.75
2.15	17.25
2.15	17.75
2.15	18.25
2.15	18.75
2.15	19.25
2.15	19.75
2.15	20.25
2.15	20.75
2.15	21.25
2.25	2.75
2.25	3.25
2.25	3.75
2.25	4.75
2.25	5.75
2.25	6.25
2.25	7.25
2.25	7.75
2.25	8.25
2.25	8.75
2.25	9.25
2.25	9.75
2.25	10.25
2.25	10.75
2.25	11.25
2.25	11.75
2.25	12.25
2.25	12.75
2.25	13.25
2.25	13.75
2.25	14.25
2.25	14.75
2.25	15.25
2.25	16.75
2.25	17.75
2.25	18.25
2.25	20.25
2.25	20.75
2.25	21.25
2.25	21.75
2.25	22.25
2.35	1.75
2.35	3.25
2.35	3.75
2.35	5.75
2.35	6.25
2.35	7.25
2.35	7.75
2.35	8.25
2.35	8.75
2.35	9.25
2.35	9.75
2.35	10.25
2.35	10.75
2.35	11.25
2.35	11.75
2.35	12.25
2.35	12.75
2.35	13.25
2.35	13.75
2.35	14.25
2.35	14.75
2.35	15.25
2.35	15.75
2.35	16.25
2.35	16.75
2.35	17.25
2.35	17.75
2.35	18.25
2.35	18.75
2.35	19.25
2.35	19.75
2.35	20.75
2.35	22.25
2.35	22.75
2.45	3.75
2.45	4.75
2.45	5.25
2.45	5.75
2.45	6.25
2.45	6.75
2.45	8.25
2.45	8.75
2.45	9.25
2.45	9.75
2.45	10.25
2.45	10.75
2.45	11.25
2.45	11.75
2.45	12.25
2.45	12.75
2.45	13.25
2.45	13.75
2.45	14.25
2.45	14.75
2.45	15.25
2.45	15.75
2.45	16.25
2.45	16.75
2.45	17.25
2.45	17.75
2.45	18.25
2.45	18.75
2.45	19.25
2.45	19.75
2.45	20.75
2.45	21.25
2.45	21.75
2.45	22.75
2.55	2.25
2.55	3.75
2.55	4.25
2.55	4.75
2.55	6.25
2.55	6.75
2.55	7.75
2.55	8.25
2.55	8.75
2.55	9.25
2.55	10.25
2.55	10.75
2.55	11.75
2.55	12.25
2.55	12.75
2.55	13.25
2.55	13.75
2.55	14.25
2.55	14.75
2.55	15.75
2.55	16.25
2.55	16.75
2.55	17.25
2.55	17.75
2.55	18.25
2.55	18.75
2.55	19.25
2.55	19.75
2.55	20.25
2.55	20.75
2.55	21.25
2.65	4.75
2.65	5.75
2.65	6.75
2.65	7.25
2.65	7.75
2.65	8.25
2.65	8.75
2.65	9.25
2.65	9.75
2.65	10.25
2.65	10.75
2.65	11.25
2.65	11.75
2.65	12.25
2.65	12.75
2.65	13.25
2.65	13.75
2.65	14.25
2.65	14.75
2.65	15.25
2.65	15.75
2.65	16.25
2.65	16.75
2.65	17.25
2.65	18.25
2.65	18.75
2.65	19.25
2.65	19.75
2.65	20.75
2.65	21.25
2.65	22.25
2.65	22.75
2.65	23.25
2.65	23.75
2.75	3.75
2.75	4.75
2.75	5.25
2.75	5.75
2.75	7.25
2.75	7.75
2.75	8.25
2.75	8.75
2.75	9.25
2.75	10.25
2.75	10.75
2.75	11.25
2.75	11.75
2.75	12.25
2.75	12.75
2.75	13.25
2.75	13.75
2.75	14.25
2.75	14.75
2.75	15.25
2.75	15.75
2.75	16.25
2.75	16.75
2.75	17.25
2.75	17.75
2.75	18.25
2.75	18.75
2.75	19.25
2.75	19.75
2.75	20.25
2.75	20.75
2.75	21.25
2.75	23.75
2.85	3.25
2.85	5.25
2.85	7.25
2.85	7.75
2.85	8.25
2.85	8.75
2.85	9.25
2.85	10.25
2.85	10.75
2.85	11.25
2.85	12.25
2.85	13.25
2.85	13.75
2.85	14.25
2.85	14.75
2.85	15.25
2.85	15.75
2.85	16.25
2.85	16.75
2.85	17.25
2.85	17.75
2.85	18.25
2.85	18.75
2.85	19.75
2.85	20.25
2.85	20.75
2.85	22.75
2.85	23.25
2.85	23.75
2.95	4.25
2.95	4.75
2.95	5.25
2.95	5.75
2.95	6.25
2.95	6.75
2.95	7.25
2.95	7.75
2.95	8.25
2.95	8.75
2.95	9.25
2.95	9.75
2.95	10.25
2.95	10.75
2.95	11.25
2.95	11.75
2.95	12.25
2.95	12.75
2.95	13.25
2.95	13.75
2.95	14.25
2.95	14.75
2.95	15.25
2.95	15.75
2.95	16.25
2.95	16.75
2.95	17.25
2.95	17.75
2.95	18.25
2.95	18.75
2.95	19.25
2.95	19.75
2.95	20.25
2.95	21.25
2.95	21.75
2.95	23.75
3.05	3.75
3.05	4.75
3.05	5.75
3.05	6.75
3.05	7.75
3.05	8.25
3.05	8.75
3.05	10.25
3.05	10.75
3.05	11.75
3.05	12.25
3.05	12.75
3.05	13.25
3.05	13.75
3.05	14.25
3.05	14.75
3.05	15.25
3.05	15.75
3.05	16.25
3.05	16.75
3.05	17.25
3.05	17.75
3.05	18.25
3.05	18.75
3.05	19.25
3.05	19.75
3.05	20.25
3.05	20.75
3.05	21.25
3.05	21.75
3.05	22.25
3.05	22.75
3.15	6.75
3.15	8.25
3.15	8.75
3.15	9.25
3.15	10.25
3.15	10.75
3.15	11.25
3.15	11.75
3.15	12.25
3.15	12.75
3.15	13.25
3.15	13.75
3.15	14.25
3.15	14.75
3.15	15.25
3.15	15.75
3.15	16.25
3.15	16.75
3.15	17.25
3.15	17.75
3.15	18.25
3.15	18.75
3.15	19.25
3.15	19.75
3.15	20.25
3.15	20.75
3.15	21.25
3.15	21.75
3.15	22.25
3.15	22.75
3.15	23.75
3.25	1.75
3.25	6.75
3.25	7.25
3.25	7.75
3.25	8.25
3.25	8.75
3.25	9.25
3.25	9.75
3.25	10.25
3.25	10.75
3.25	11.25
3.25	11.75
3.25	12.25
3.25	12.75
3.25	13.25
3.25	13.75
3.25	14.25
3.25	14.75
3.25	15.25
3.25	15.75
3.25	16.25
3.25	16.75
3.25	17.75
3.25	18.25
3.25	18.75
3.25	19.25
3.25	19.75
3.25	20.25
3.25	20.75
3.25	21.25
3.25	21.75
3.25	22.75
3.25	23.25
3.35	4.25
3.35	4.75
3.35	5.75
3.35	6.75
3.35	7.75
3.35	9.75
3.35	10.75
3.35	11.25
3.35	11.75
3.35	12.25
3.35	12.75
3.35	13.25
3.35	13.75
3.35	14.25
3.35	14.75
3.35	15.25
3.35	15.75
3.35	16.25
3.35	16.75
3.35	17.25
